Source	Value
10/6/2018 9:00:24 PM	15.25
10/6/2018 9:00:39 PM	15.20
10/6/2018 9:00:42 PM	2.37
10/6/2018 10:00:00 PM	7.09
10/6/2018 10:00:02 PM	9.91
10/6/2018 10:00:03 PM	7.09
10/6/2018 10:00:06 PM	9.90
10/6/2018 10:00:09 PM	7.09
10/6/2018 10:00:12 PM	21.92
10/6/2018 10:00:21 PM	7.09
10/6/2018 10:00:27 PM	9.89
10/6/2018 10:00:31 PM	7.08
10/6/2018 10:00:44 PM	7.07
10/6/2018 10:00:47 PM	2.30
10/6/2018 11:00:01 PM	6.61
10/6/2018 11:00:03 PM	6.60
10/6/2018 11:00:07 PM	5.00
10/6/2018 11:00:13 PM	6.61
10/6/2018 11:00:19 PM	5.02
10/6/2018 11:00:25 PM	6.60
10/6/2018 11:00:27 PM	6.61
10/6/2018 11:00:29 PM	6.60
10/6/2018 11:00:52 PM	2.24
10/7/2018 12:00:06 AM	10.92
10/7/2018 12:00:08 AM	10.93
10/7/2018 12:00:09 AM	4.83
10/7/2018 12:00:11 AM	10.95
10/7/2018 12:00:12 AM	4.83
10/7/2018 12:00:17 AM	10.95
10/7/2018 12:00:18 AM	10.95
10/7/2018 12:00:27 AM	4.82
10/7/2018 12:00:32 AM	10.97
10/7/2018 12:00:56 AM	2.65
10/7/2018 1:00:01 AM	2.13
10/7/2018 1:00:12 AM	12.81
10/7/2018 1:00:13 AM	12.81
10/7/2018 1:00:15 AM	5.24
10/7/2018 1:00:16 AM	5.24
10/7/2018 1:00:23 AM	12.80
10/7/2018 1:00:25 AM	12.79
10/7/2018 1:00:33 AM	5.32
10/7/2018 1:00:36 AM	12.80
10/7/2018 1:00:38 AM	12.80
10/7/2018 2:00:02 AM	9.91
10/7/2018 2:00:05 AM	2.28
10/7/2018 2:00:06 AM	9.91
10/7/2018 2:00:18 AM	9.88
10/7/2018 2:00:21 AM	11.30
10/7/2018 2:00:24 AM	11.30
10/7/2018 2:00:27 AM	9.88
10/7/2018 2:00:40 AM	11.53
10/7/2018 2:00:44 AM	9.87
10/7/2018 3:00:01 AM	5.00
10/7/2018 3:00:03 AM	5.00
10/7/2018 3:00:05 AM	5.00
10/7/2018 3:00:06 AM	5.00
10/7/2018 3:00:07 AM	11.34
10/7/2018 3:00:10 AM	2.12
10/7/2018 3:00:16 AM	10.76
10/7/2018 3:00:17 AM	9.40
10/7/2018 3:00:23 AM	4.99
10/7/2018 3:00:27 AM	9.39
10/7/2018 3:00:28 AM	10.75
10/7/2018 3:00:29 AM	10.75
10/7/2018 3:00:36 AM	5.00
10/7/2018 4:00:01 AM	6.17
10/7/2018 4:00:02 AM	6.16
10/7/2018 4:00:03 AM	6.17
10/7/2018 4:00:04 AM	4.83
10/7/2018 4:00:08 AM	4.83
10/7/2018 4:00:10 AM	4.83
10/7/2018 4:00:11 AM	4.83
10/7/2018 4:00:13 AM	4.83
10/7/2018 4:00:14 AM	4.83
10/7/2018 5:00:01 AM	5.17
10/7/2018 5:00:08 AM	4.61
10/7/2018 5:00:09 AM	5.20
10/7/2018 5:00:10 AM	4.61
10/7/2018 5:00:15 AM	5.24
10/7/2018 5:00:19 AM	2.75
10/7/2018 5:00:23 AM	5.22
10/7/2018 5:00:44 AM	5.21
10/7/2018 6:00:07 AM	11.34
10/7/2018 6:00:14 AM	4.93
10/7/2018 6:00:15 AM	11.33
10/7/2018 6:00:17 AM	4.93
10/7/2018 6:00:18 AM	11.32
10/7/2018 6:00:20 AM	11.31
10/7/2018 6:00:21 AM	11.31
10/7/2018 6:00:24 AM	6.85
10/7/2018 6:00:48 AM	4.91
10/7/2018 7:00:05 AM	7.55
10/7/2018 7:00:06 AM	12.64
10/7/2018 7:00:13 AM	10.76
10/7/2018 7:00:15 AM	10.76
10/7/2018 7:00:20 AM	12.67
10/7/2018 7:00:21 AM	10.74
10/7/2018 7:00:25 AM	12.82
10/7/2018 7:00:26 AM	10.74
10/7/2018 7:00:27 AM	10.73
10/7/2018 7:00:29 AM	9.36
10/7/2018 7:00:40 AM	10.71
10/7/2018 8:00:01 AM	13.64
10/7/2018 8:00:07 AM	6.17
10/7/2018 8:00:19 AM	6.16
10/7/2018 8:00:21 AM	13.64
10/7/2018 8:00:26 AM	13.64
10/7/2018 8:00:27 AM	6.16
10/7/2018 8:00:31 AM	6.16
10/7/2018 8:00:33 AM	6.15
10/7/2018 8:00:35 AM	3.81
10/7/2018 8:00:36 AM	15.06
10/7/2018 8:00:49 AM	6.15
10/7/2018 9:00:01 AM	12.98
10/7/2018 9:00:02 AM	4.61
10/7/2018 9:00:07 AM	9.68
10/7/2018 9:00:08 AM	13.65
10/7/2018 9:00:23 AM	4.60
10/7/2018 9:00:24 AM	4.61
10/7/2018 9:00:32 AM	4.61
10/7/2018 9:00:36 AM	4.59
10/7/2018 9:00:39 AM	2.89
10/7/2018 9:00:56 AM	4.60
10/7/2018 10:00:00 AM	12.17
10/7/2018 10:00:02 AM	4.93
10/7/2018 10:00:06 AM	4.93
10/7/2018 10:00:07 AM	12.16
10/7/2018 10:00:15 AM	12.16
10/7/2018 10:00:30 AM	4.93
10/7/2018 10:00:31 AM	4.92
10/7/2018 10:00:37 AM	4.92
10/7/2018 10:00:44 AM	3.24
10/7/2018 10:00:53 AM	12.17
10/7/2018 11:00:02 AM	12.63
10/7/2018 11:00:05 AM	12.64
10/7/2018 11:00:06 AM	12.64
10/7/2018 11:00:07 AM	12.64
10/7/2018 11:00:12 AM	9.21
10/7/2018 11:00:13 AM	12.66
10/7/2018 11:00:22 AM	9.15
10/7/2018 11:00:35 AM	12.71
10/7/2018 11:00:49 AM	7.59
10/7/2018 12:00:05 PM	13.63
10/7/2018 12:00:09 PM	6.27
10/7/2018 12:00:10 PM	13.64
10/7/2018 12:00:13 PM	13.64
10/7/2018 12:00:16 PM	13.64
10/7/2018 12:00:18 PM	13.64
10/7/2018 12:00:19 PM	6.27
10/7/2018 12:00:21 PM	6.58
10/7/2018 12:00:28 PM	6.27
10/7/2018 12:00:41 PM	13.63
10/7/2018 12:00:54 PM	11.10
10/7/2018 1:00:02 PM	12.98
10/7/2018 1:00:17 PM	12.97
10/7/2018 1:00:19 PM	12.94
10/7/2018 1:00:23 PM	12.96
10/7/2018 1:00:24 PM	6.51
10/7/2018 1:00:27 PM	7.68
10/7/2018 1:00:35 PM	6.52
10/7/2018 1:00:42 PM	12.94
10/7/2018 1:00:47 PM	12.93
10/7/2018 1:00:56 PM	6.52
10/7/2018 1:01:00 PM	12.92
10/7/2018 2:00:01 PM	6.93
10/7/2018 2:00:02 PM	12.15
10/7/2018 2:00:04 PM	5.74
10/7/2018 2:00:06 PM	9.70
10/7/2018 2:00:07 PM	12.16
10/7/2018 2:00:16 PM	12.15
10/7/2018 2:00:19 PM	12.17
10/7/2018 2:00:23 PM	12.17
10/7/2018 3:00:06 PM	9.17
10/7/2018 3:00:07 PM	17.31
10/7/2018 3:00:10 PM	17.32
10/7/2018 3:00:11 PM	17.40
10/7/2018 3:00:13 PM	9.16
10/7/2018 3:00:14 PM	9.17
10/7/2018 3:00:16 PM	9.16
10/7/2018 3:00:19 PM	17.35
10/7/2018 3:00:35 PM	6.11
10/7/2018 3:00:36 PM	9.14
10/7/2018 4:00:04 PM	11.56
10/7/2018 4:00:11 PM	6.26
10/7/2018 4:00:12 PM	6.26
10/7/2018 4:00:13 PM	11.55
10/7/2018 4:00:16 PM	6.27
10/7/2018 4:00:17 PM	11.57
10/7/2018 4:00:19 PM	6.27
10/7/2018 4:00:32 PM	16.80
10/7/2018 4:00:36 PM	6.27
10/7/2018 5:00:01 PM	10.53
10/7/2018 5:00:02 PM	15.74
10/7/2018 5:00:10 PM	6.56
10/7/2018 5:00:16 PM	6.56
10/7/2018 5:00:17 PM	6.56
10/7/2018 5:00:20 PM	10.56
10/7/2018 5:00:21 PM	2.27
10/7/2018 5:00:24 PM	6.55
10/7/2018 5:00:26 PM	6.51
10/7/2018 5:00:27 PM	6.55
10/7/2018 5:00:35 PM	10.53
10/7/2018 6:00:03 PM	5.75
10/7/2018 6:00:08 PM	6.83
10/7/2018 6:00:09 PM	6.82
10/7/2018 6:00:10 PM	9.83
10/7/2018 6:00:15 PM	5.71
10/7/2018 6:00:22 PM	5.73
10/7/2018 6:00:26 PM	6.78
10/7/2018 6:00:29 PM	5.75
10/7/2018 7:00:03 PM	17.29
10/7/2018 7:00:13 PM	17.32
10/7/2018 7:00:15 PM	8.43
10/7/2018 7:00:16 PM	14.37
10/7/2018 7:00:21 PM	17.35
10/7/2018 7:00:24 PM	8.43
10/7/2018 7:00:26 PM	17.35
10/7/2018 7:00:27 PM	17.36
10/7/2018 7:00:30 PM	17.36
10/7/2018 7:00:32 PM	8.43
10/7/2018 7:00:34 PM	12.58
10/7/2018 7:00:35 PM	17.37
10/7/2018 8:00:03 PM	11.56
10/7/2018 8:00:05 PM	10.35
10/7/2018 8:00:12 PM	19.19
10/7/2018 8:00:21 PM	10.35
10/7/2018 8:00:23 PM	11.57
10/7/2018 8:00:25 PM	10.36
10/7/2018 8:00:26 PM	7.19
10/7/2018 8:00:27 PM	11.56
10/7/2018 8:00:33 PM	11.57
10/7/2018 8:00:37 PM	10.81
10/7/2018 8:00:46 PM	11.56
10/7/2018 9:00:01 PM	10.53
10/7/2018 9:00:02 PM	9.12
10/7/2018 9:00:03 PM	10.53
10/7/2018 9:00:09 PM	10.55
10/7/2018 9:00:10 PM	10.55
10/7/2018 9:00:11 PM	10.54
10/7/2018 9:00:27 PM	12.80
10/7/2018 9:00:28 PM	9.10
10/7/2018 9:00:33 PM	10.55
10/7/2018 9:00:42 PM	7.62
10/7/2018 10:00:07 PM	6.83
10/7/2018 10:00:09 PM	6.83
10/7/2018 10:00:15 PM	6.80
10/7/2018 10:00:17 PM	7.49
10/7/2018 10:00:34 PM	7.49
10/7/2018 10:00:38 PM	6.77
10/7/2018 10:00:40 PM	13.52
10/7/2018 10:00:45 PM	7.47
10/7/2018 10:00:47 PM	6.77
10/7/2018 10:00:48 PM	4.57
10/7/2018 11:00:01 PM	4.94
10/7/2018 11:00:05 PM	4.95
10/7/2018 11:00:13 PM	8.42
10/7/2018 11:00:14 PM	8.43
10/7/2018 11:00:21 PM	8.42
10/7/2018 11:00:22 PM	4.94
10/7/2018 11:00:28 PM	8.43
10/7/2018 11:00:44 PM	8.44
10/7/2018 11:00:51 PM	4.94
10/7/2018 11:00:53 PM	5.07
10/8/2018 12:00:01 AM	4.97
10/8/2018 12:00:04 AM	10.35
10/8/2018 12:00:05 AM	10.35
10/8/2018 12:00:06 AM	10.35
10/8/2018 12:00:07 AM	4.96
10/8/2018 12:00:13 AM	4.96
10/8/2018 12:00:19 AM	10.36
10/8/2018 12:00:20 AM	10.35
10/8/2018 12:00:27 AM	10.35
10/8/2018 12:00:59 AM	7.20
10/8/2018 1:00:01 AM	9.11
10/8/2018 1:00:04 AM	5.89
10/8/2018 1:00:06 AM	5.43
10/8/2018 1:00:07 AM	5.43
10/8/2018 1:00:10 AM	9.11
10/8/2018 1:00:11 AM	9.11
10/8/2018 1:00:12 AM	9.10
10/8/2018 1:00:26 AM	9.10
10/8/2018 1:00:34 AM	9.12
10/8/2018 2:00:01 AM	7.50
10/8/2018 2:00:04 AM	7.50
10/8/2018 2:00:07 AM	9.79
10/8/2018 2:00:09 AM	2.56
10/8/2018 2:00:13 AM	9.78
10/8/2018 2:00:14 AM	9.78
10/8/2018 2:00:16 AM	7.49
10/8/2018 2:00:18 AM	9.78
10/8/2018 2:00:46 AM	7.46
10/8/2018 3:00:05 AM	4.96
10/8/2018 3:00:06 AM	9.92
10/8/2018 3:00:07 AM	4.95
10/8/2018 3:00:09 AM	4.95
10/8/2018 3:00:13 AM	4.95
10/8/2018 3:00:14 AM	2.35
10/8/2018 3:00:19 AM	4.97
10/8/2018 3:00:20 AM	9.91
10/8/2018 3:00:21 AM	4.96
10/8/2018 3:00:22 AM	9.90
10/8/2018 3:00:23 AM	9.90
10/8/2018 4:00:12 AM	4.96
10/8/2018 4:00:13 AM	7.06
10/8/2018 4:00:14 AM	4.96
10/8/2018 4:00:18 AM	4.96
10/8/2018 4:00:19 AM	2.13
10/8/2018 4:00:25 AM	4.94
10/8/2018 4:00:26 AM	7.06
10/8/2018 4:00:27 AM	4.95
10/8/2018 4:00:35 AM	7.05
10/8/2018 4:00:45 AM	7.06
10/8/2018 4:00:48 AM	4.94
10/8/2018 5:00:00 AM	5.44
10/8/2018 5:00:12 AM	7.14
10/8/2018 5:00:17 AM	5.44
10/8/2018 5:00:18 AM	5.44
10/8/2018 5:00:20 AM	7.12
10/8/2018 5:00:22 AM	5.44
10/8/2018 5:00:23 AM	5.45
10/8/2018 5:00:32 AM	7.11
10/8/2018 5:00:44 AM	7.13
10/8/2018 6:00:00 AM	5.93
10/8/2018 6:00:19 AM	9.78
10/8/2018 6:00:20 AM	9.78
10/8/2018 6:00:23 AM	9.79
10/8/2018 6:00:26 AM	5.92
10/8/2018 6:00:28 AM	5.78
10/8/2018 6:00:29 AM	9.80
10/8/2018 6:00:38 AM	9.78
10/8/2018 6:00:43 AM	5.90
10/8/2018 6:00:52 AM	5.89
10/8/2018 7:00:02 AM	9.92
10/8/2018 7:00:06 AM	10.44
10/8/2018 7:00:07 AM	10.44
10/8/2018 7:00:09 AM	9.91
10/8/2018 7:00:14 AM	10.45
10/8/2018 7:00:15 AM	9.91
10/8/2018 7:00:28 AM	9.92
10/8/2018 7:00:29 AM	9.91
10/8/2018 7:00:32 AM	10.49
10/8/2018 7:00:33 AM	9.91
10/8/2018 7:00:35 AM	9.93
10/8/2018 8:00:01 AM	7.07
10/8/2018 8:00:02 AM	16.31
10/8/2018 8:00:04 AM	7.07
10/8/2018 8:00:08 AM	7.06
10/8/2018 8:00:11 AM	11.80
10/8/2018 8:00:12 AM	16.30
10/8/2018 8:00:22 AM	7.06
10/8/2018 8:00:31 AM	7.06
10/8/2018 8:00:34 AM	6.37
10/8/2018 8:00:35 AM	7.05
10/8/2018 8:00:39 AM	16.30
10/8/2018 9:00:02 AM	7.12
10/8/2018 9:00:07 AM	19.52
10/8/2018 9:00:10 AM	7.12
10/8/2018 9:00:13 AM	7.11
10/8/2018 9:00:15 AM	7.13
10/8/2018 9:00:18 AM	19.50
10/8/2018 9:00:19 AM	7.69
10/8/2018 9:00:25 AM	19.48
10/8/2018 9:00:40 AM	7.10
10/8/2018 9:00:44 AM	5.82
10/8/2018 9:00:46 AM	19.48
10/8/2018 10:00:01 AM	5.93
10/8/2018 10:00:02 AM	5.93
10/8/2018 10:00:03 AM	12.93
10/8/2018 10:00:14 AM	5.93
10/8/2018 10:00:15 AM	12.91
10/8/2018 10:00:21 AM	5.92
10/8/2018 10:00:27 AM	12.89
10/8/2018 10:00:34 AM	5.91
10/8/2018 10:00:36 AM	12.89
10/8/2018 10:00:53 AM	4.55
10/8/2018 11:00:03 AM	8.22
10/8/2018 11:00:06 AM	8.22
10/8/2018 11:00:07 AM	10.44
10/8/2018 11:00:09 AM	8.21
10/8/2018 11:00:19 AM	10.46
10/8/2018 11:00:21 AM	10.47
10/8/2018 11:00:25 AM	8.19
10/8/2018 11:00:46 AM	10.51
10/8/2018 11:00:58 AM	10.54
10/8/2018 12:00:00 PM	16.25
10/8/2018 12:00:03 PM	16.24
10/8/2018 12:00:04 PM	16.24
10/8/2018 12:00:06 PM	7.67
10/8/2018 12:00:12 PM	16.28
10/8/2018 12:00:14 PM	16.25
10/8/2018 12:00:15 PM	7.67
10/8/2018 12:00:26 PM	16.26
10/8/2018 12:00:27 PM	7.66
10/8/2018 1:00:00 PM	19.52
10/8/2018 1:00:02 PM	19.52
10/8/2018 1:00:04 PM	19.52
10/8/2018 1:00:09 PM	19.52
10/8/2018 1:00:10 PM	11.00
10/8/2018 1:00:11 PM	19.52
10/8/2018 1:00:12 PM	10.99
10/8/2018 1:00:15 PM	19.49
10/8/2018 1:00:18 PM	7.68
10/8/2018 1:00:19 PM	19.50
10/8/2018 1:00:20 PM	11.01
10/8/2018 2:00:04 PM	12.92
10/8/2018 2:00:08 PM	9.53
10/8/2018 2:00:09 PM	18.60
10/8/2018 2:00:10 PM	12.92
10/8/2018 2:00:14 PM	12.91
10/8/2018 2:00:18 PM	12.90
10/8/2018 2:00:19 PM	18.61
10/8/2018 2:00:23 PM	18.60
10/8/2018 2:00:24 PM	12.90
10/8/2018 2:00:26 PM	18.60
10/8/2018 2:00:41 PM	12.87
10/8/2018 3:00:02 PM	8.23
10/8/2018 3:00:15 PM	8.21
10/8/2018 3:00:16 PM	8.20
10/8/2018 3:00:19 PM	8.20
10/8/2018 3:00:25 PM	8.20
10/8/2018 3:00:29 PM	8.19
10/8/2018 3:00:38 PM	8.19
10/8/2018 4:00:20 PM	7.66
10/8/2018 4:00:21 PM	7.66
10/8/2018 4:00:25 PM	7.66
10/8/2018 4:00:26 PM	7.66
10/8/2018 4:00:31 PM	7.66
10/8/2018 4:00:35 PM	7.66
10/8/2018 5:00:05 PM	10.97
10/8/2018 5:00:09 PM	10.99
10/8/2018 5:00:16 PM	10.95
10/8/2018 5:00:26 PM	11.03
10/8/2018 5:00:30 PM	10.96
10/8/2018 5:00:36 PM	11.06
10/8/2018 6:00:02 PM	18.63
10/8/2018 6:00:12 PM	18.62
10/8/2018 6:00:21 PM	18.61
10/8/2018 6:00:31 PM	18.63
10/8/2018 6:00:32 PM	18.63
10/8/2018 6:00:42 PM	18.58
